wallet_address,score,cluster_label,anomaly_score,num_deposits,num_borrows,num_redeems,num_repays,num_liquidations,total_transactions,total_deposit_usd,total_borrow_usd,total_redeem_usd,redeem_to_deposit_ratio,avg_transaction_usd,max_transaction_usd,unique_assets_interacted,num_tx_types,wallet_lifetime_days,txs_per_day,num_days_active,tx_volatility,borrow_then_redeem_same_day,redeem_after_liquidation
0x013bfceb441762268b2894837c8c1e3774ca4efe,228,0,0.016389693535063574,2,0,0,0,0,2,2.8946632157058637e+18,0.0,0.0,0.0,1.4473316078529318e+18,1.6093654162887718e+18,1,1,1,2.0,2,0.0,0,0
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,390,0,0.20859902803028613,10,8,4,3,0,25,4.4860891923388015e+19,43007854.49843244,1.0428355744231692e+19,0.2324598396759677,2.211569906706931e+18,2.0924644166380474e+19,5,4,86,0.29069767441860467,14,0.9749612559222293,0,0
0x013c8b849edb8efc9a689854b7bc75f2dd1ccfff,240,0,0.12667760645349546,4,1,3,1,0,9,2.181176579846747e+20,28004085.64476706,2.174323939546221e+20,0.9968582826517387,4.839445021548365e+19,1.0947930792293155e+20,5,4,16,0.5625,6,0.8366600265340756,0,0
0x013c8fa48e3f11afb5ab1bcb35f2484b299d7136,230,0,0.0,1,0,0,0,0,1,2.6584470397483184e+16,0.0,0.0,0.0,2.6584470397483184e+16,2.6584470397483184e+16,1,1,1,1.0,1,0.0,0,0
0x013da16ead9075d66102ef98c23432a3af815b20,219,0,0.07120162605789551,1,1,0,0,0,2,8.074396940532005e+20,4.0371986488224724e+20,0.0,0.0,6.055797794677239e+20,8.074396940532005e+20,1,2,1,2.0,1,0.0,0,0
0x013daec37205c9cb2a3d6bd1f0ca52eccd2bb044,230,0,0.0,1,0,0,0,0,1,1.0200042965505421e+18,0.0,0.0,0.0,1.0200042965505421e+18,1.0200042965505421e+18,1,1,1,1.0,1,0.0,0,0
0x013e074822e7776516a0c69dce430ec1fdb26c0d,299,0,0.17199187969382657,19,1,1,1,0,22,2.1427862744695062e+21,1.604779392861775e+21,2.1224723531418003e+21,0.9905198565205785,3.3943251183094445e+20,2.1224723531418003e+21,3,4,44,0.5,18,0.5483188805533163,0,0
0x013e0a9ac418ca71de2b3b8ae7b67fbd13f2ab4a,228,0,0.020600102096621276,1,1,0,0,0,2,1.1302775100117666e+17,4.5211100400470664e+16,0.0,0.0,7.911942570082366e+16,1.1302775100117666e+17,1,2,1,2.0,1,0.0,0,0
0x013e68b23bc846a8b7792dd238ba9d387efe3392,226,0,0.01875491442748779,1,0,0,0,0,1,4.186502089765539e+20,0.0,0.0,0.0,4.186502089765539e+20,4.186502089765539e+20,1,1,1,1.0,1,0.0,0,0
0x013eeca1e8f5e2ff4de43289cf2e87601bdeb2b3,230,0,0.0,1,0,0,0,0,1,5.401330818615518e+19,0.0,0.0,0.0,5.401330818615518e+19,5.401330818615518e+19,1,1,1,1.0,1,0.0,0,0
0x013f0bc2b50373e02246a997f4c2cbdc869eea40,230,0,0.0,1,0,0,0,0,1,1518774830374849.8,0.0,0.0,0.0,1518774830374849.8,1518774830374849.8,1,1,1,1.0,1,0.0,0,0
0x0140034d523f45a7690404fd2b5d0b6dc2a1c9fe,230,0,0.0,1,0,0,0,0,1,1109037.5174373456,0.0,0.0,0.0,1109037.5174373456,1109037.5174373456,1,1,1,1.0,1,0.0,0,0
0x0140c762c812c087e5b63d1f36022cf349628d45,393,0,0.24172338337909904,18,6,15,0,0,39,1.9037315750599478e+18,7.460853388845005e+17,1767313511.4199684,9.28341754989443e-10,6.794402347978879e+16,5.03029507964713e+17,4,3,91,0.42857142857142855,14,2.939873661036669,0,0
0x0140e9513def4729d7f7b6a5356ce6c84d7ae75b,232,0,0.0817121995171965,6,1,1,2,0,10,2.2256042438575485e+21,252149206.80839732,1063167.4976153309,4.776983601417772e-16,2.2256042438580457e+20,1.0443555769086842e+21,3,4,9,1.1111111111111112,5,1.7320508075688772,0,0
0x01412c35980761a198995cb985d34fb56e93fe21,230,0,0.0,1,0,0,0,0,1,2.507567050071748e+16,0.0,0.0,0.0,2.507567050071748e+16,2.507567050071748e+16,1,1,1,1.0,1,0.0,0,0
0x01417e59b64efc0c8727a31f1fbba7c6536307a3,440,0,0.2709383739715415,18,0,3,0,0,21,1.3731494383360588e+22,0.0,3944818401.115326,2.8728252664877746e-13,6.538806849221207e+20,7.62501481191208e+21,4,2,112,0.1875,14,0.6504436355879909,0,0
0x01418a07f6e69b08735b717cd6c86fdd8a5ce1a2,210,0,0.11939029000334553,2,0,2,0,0,4,8.682558497628539e+21,0.0,7.304897197838701e+21,0.8413300296028966,3.9968639238668094e+21,7.651871555280018e+21,2,2,2,2.0,2,1.4142135623730951,0,0
0x0141a8d6993a6f4106c4f043ef299ba540ae81ef,229,0,0.006020848355098234,1,0,0,0,0,1,9.7647058852424e+19,0.0,0.0,0.0,9.7647058852424e+19,9.7647058852424e+19,1,1,1,1.0,1,0.0,0,0
0x0142bfdf3d08eb9cca160c04e9240d7f9631f2b0,248,0,0.41927313993102894,23,44,13,54,0,134,1.9459209056559103e+22,1.3312195606883263e+22,1.4616875563717715e+22,0.7511546600498037,4.261957606565823e+20,1.1521742038939652e+22,6,4,46,2.9130434782608696,14,11.920985282680713,1,0
0x014338c7a0342dfc4f90ba2313a782011c8b85e6,227,0,0.016532018187576877,0,0,1,0,0,1,0.0,0.0,262891555492.49722,0.0,262891555492.49722,262891555492.49722,1,1,1,1.0,1,0.0,0,0
0x0143bd780dab8a7302141c3fdb8ebade1fb56f92,347,0,0.16493205946886416,12,5,7,4,0,28,5.409222277074658e+20,2.5094982561548216e+20,1.715679675726873e+20,0.31717677474602196,4.34488801003845e+19,2.5312862191471988e+20,6,4,66,0.42424242424242425,7,3.872983346207417,1,0
0x01445326f7023b6c69eeb0eccbbac6797af3e76c,280,0,0.41397242204887846,66,54,26,41,0,187,3.6647562761373823e+22,8.918125920286111e+20,1.922689104577231e+22,0.5246431030343242,3.0356292192087376e+20,4.3739243784600017e+21,6,4,54,3.462962962962963,38,3.435754600205131,1,0
0x0144c47df1cc4d52ff115f758918dc42a9db48aa,394,0,0.619877193089053,103,49,86,55,0,293,7.075446253450571e+21,4.791628403203506e+20,5.962325680867883e+21,0.8426783933183241,4.777008064025165e+19,1.1792136334657847e+21,7,4,124,2.3629032258064515,32,12.498024037371254,1,0
0x014607f2d6477badd9d74bf2c5d6356e29a9b957,213,0,0.15942948921455674,3,2,1,2,0,8,14913646.017684639,2001187.9464820933,4896096.423923357,0.32829640841130026,2976514.7918215226,5013817.274948438,2,4,1,8.0,1,0.0,1,0
0x0146a22337780c55e9d2af2f39139a6174fb828f,210,0,0.1658714765552923,6,3,4,2,0,15,6.960536286247026e+21,3.5389475454243234e+21,5.462274709833521e+21,0.7847491177692953,1.2496172154278484e+21,3.255587286266543e+21,2,4,3,5.0,3,1.0,1,0
0x0146ef29dc977ea95328d9901a3c686e43b70953,228,0,0.020600102096621276,1,1,0,0,0,2,1.1191814376473717e+17,2.7419945225254704e+16,0.0,0.0,6.966904449499594e+16,1.1191814376473717e+17,1,2,1,2.0,1,0.0,0,0
0x01485557c2bc6e26c7187ff4cc38d5d9474405d4,296,0,0.13443831884847987,6,3,5,4,0,18,7.924338673493697e+17,3046212472.9774027,1.0414804105721912e+18,1.3142805393412362,1.01884126888659e+17,1.0414804066797245e+18,4,4,41,0.43902439024390244,6,2.1908902300206643,0,0
0x01485be0b99f0c1949b6c4f1f70affdc39acb154,230,0,0.0,1,0,0,0,0,1,947317.5091519643,0.0,0.0,0.0,947317.5091519643,947317.5091519643,1,1,1,1.0,1,0.0,0,0
0x014930c2d8878759763f3ac2a492ff94073fd80f,245,0,0.1367709936180885,12,3,10,3,0,28,6.447435454646177e+21,4780772384.981543,1.061442232276615e+22,1.6463014476736082,6.093520634793537e+20,5.750273736591985e+21,4,4,19,1.4736842105263157,11,2.296241989148198,1,0
0x0149cf3e60f83fda5da971cf9006f74ed9fe04a3,276,0,0.04881171373936714,3,0,1,0,0,4,2.9804490373075284e+19,0.0,16388150718.741465,5.498550894044529e-10,7.451122597365859e+18,2.9804490340401263e+19,2,2,25,0.16,4,0.0,0,0
0x0149e057c5cf8e330fa5df824ad3c086ffc1cca9,229,0,0.01019696759441096,2,0,0,0,0,2,2188441.0308851725,0.0,0.0,0.0,1094220.5154425863,1096976.5673991577,1,1,1,2.0,1,0.0,0,0
0x014b0094e8c926067eff9bcf7f28608d80cb3694,235,0,0.015191123845996891,2,0,0,0,0,2,2138775.9391289037,0.0,0.0,0.0,1069387.9695644518,1183480.7096920996,1,1,5,0.4,2,0.0,0,0
0x014b8a67819d904922a2cacb104ae1baca6033a8,228,0,0.026658596280471805,1,0,2,0,0,3,996721106.6167848,0.0,996721273.8439541,1.0000001677772932,664480793.486913,996721106.6167848,1,2,1,3.0,1,0.0,0,0
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,226,0,0.03051780162619016,1,1,0,0,0,2,2.995462394135743e+17,50240.625839302185,0.0,0.0,1.4977311970681226e+17,2.995462394135743e+17,2,2,1,2.0,1,0.0,0,0
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,230,0,0.0,1,0,0,0,0,1,50044274082188.71,0.0,0.0,0.0,50044274082188.71,50044274082188.71,1,1,1,1.0,1,0.0,0,0
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,230,0,0.0,1,0,0,0,0,1,1107253.6848753968,0.0,0.0,0.0,1107253.6848753968,1107253.6848753968,1,1,1,1.0,1,0.0,0,0
0x014d82ea060ff731f208579c978d546b8f692f9e,227,0,0.016532018187576877,0,0,1,0,0,1,0.0,0.0,13014141709.867388,0.0,13014141709.867388,13014141709.867388,1,1,1,1.0,1,0.0,0,0
0x014d8a9260da47dcf00113bd34482cceac881a9d,219,0,0.0859223464950801,4,2,0,0,0,6,3.38672356334847e+20,7.412241046527507e+19,0.0,0.0,6.879912780002034e+19,1.3334687115322491e+20,1,2,3,2.0,3,1.0,0,0
0x014dad29178cd0a6bdf32a908c918706e170f1e0,230,0,0.0,1,0,0,0,0,1,6.1571258964917805e+19,0.0,0.0,0.0,6.1571258964917805e+19,6.1571258964917805e+19,1,1,1,1.0,1,0.0,0,0
0x014e084765a334829a6056eed7dc9df1cc89f08d,230,0,0.0,1,0,0,0,0,1,1.1925897750328686e+18,0.0,0.0,0.0,1.1925897750328686e+18,1.1925897750328686e+18,1,1,1,1.0,1,0.0,0,0
0x014ea07861052dfec9fc3416271d0981a4eb0448,230,0,0.0,1,0,0,0,0,1,1.0261575328924051e+18,0.0,0.0,0.0,1.0261575328924051e+18,1.0261575328924051e+18,1,1,1,1.0,1,0.0,0,0
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,230,0,0.0,1,0,0,0,0,1,1017454.1705676016,0.0,0.0,0.0,1017454.1705676016,1017454.1705676016,1,1,1,1.0,1,0.0,0,0
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,227,0,0.016532018187576877,0,0,1,0,0,1,0.0,0.0,1002382.582642437,0.0,1002382.582642437,1002382.582642437,1,1,1,1.0,1,0.0,0,0
0x014faf79e95bddd971d309baf891fc064e86f4ba,230,0,0.0,1,0,0,0,0,1,1.6116562195025894e+17,0.0,0.0,0.0,1.6116562195025894e+17,1.6116562195025894e+17,1,1,1,1.0,1,0.0,0,0
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,230,0,0.0,1,0,0,0,0,1,97.70896931992205,0.0,0.0,0.0,97.70896931992205,97.70896931992205,1,1,1,1.0,1,0.0,0,0
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,230,0,0.0,1,0,0,0,0,1,1.4720575963072307e+17,0.0,0.0,0.0,1.4720575963072307e+17,1.4720575963072307e+17,1,1,1,1.0,1,0.0,0,0
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,230,0,0.0,1,0,0,0,0,1,1015547.0126415376,0.0,0.0,0.0,1015547.0126415376,1015547.0126415376,1,1,1,1.0,1,0.0,0,0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,220,0,0.18727844266905144,8,10,0,3,0,21,9.33735719736289e+21,1.6165696579110466e+21,0.0,0.0,5.216155645372651e+20,4.4803998690718683e+21,2,3,13,1.6153846153846154,5,4.324349662087931,0,0
0x015281aaee9460e5948a609355f2599464eadf4f,230,0,0.0,1,0,0,0,0,1,1.2029734691943126e+16,0.0,0.0,0.0,1.2029734691943126e+16,1.2029734691943126e+16,1,1,1,1.0,1,0.0,0,0
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,241,0,0.042465642023930696,3,0,0,0,0,3,3.35441864910571e+18,0.0,0.0,0.0,1.1181395497019034e+18,1.8458851538781996e+18,1,1,10,0.3,2,0.7071067811865476,0,0
0x01532c3f785c5218b5595b0e13e3b20b6d501924,214,0,0.17279977618486694,6,2,3,0,0,11,3.0014648546117394e+19,1.1643673954388947e+19,1.9968233079962247e+19,0.6652829217467309,5.602414143678962e+18,1.0023783298386305e+19,3,3,1,11.0,2,0.7071067811865476,0,0
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,283,0,0.057104759147552864,2,0,1,0,0,3,1.1989491169813391e+18,0.0,9978414893.311913,8.322634173529501e-09,3.9964970898658464e+17,1.1989491070029243e+18,2,2,29,0.10344827586206896,2,0.7071067811865476,0,0
0x015434c7b541466ed441688a8dafcd26b85ff9d1,225,0,0.03441180387847748,2,0,0,0,0,2,1.1546999450780226e+19,0.0,0.0,0.0,5.773499725390113e+18,1.154699945077647e+19,2,1,1,2.0,1,0.0,0,0
0x0154d25120ed20a516fe43991702e7463c5a6f6e,286,0,0.5229033565375103,2,0,3,0,0,5,4.6803400000003564e+23,0.0,4.5268059487854515e+23,0.9671959619995784,1.8414291897571617e+23,4.6803400000000054e+23,2,2,64,0.078125,4,0.5,0,0
0x01552561469172eb5910ac83b35f96c92bac63d0,215,0,0.1588199375219078,8,2,4,1,0,15,1.4226712794060145e+22,1.1370479452438259e+22,1.429151084911403e+22,1.0045546751376706,3.41956207824116e+21,1.4281065222587562e+22,3,4,7,2.142857142857143,4,1.8929694486000912,1,0
0x01556c82b199759193e21b386b88e3b5e840cc51,242,0,0.016557234428532238,2,0,0,0,0,2,2.1561367070530104e+18,0.0,0.0,0.0,1.0780683535265052e+18,1.1203432948888806e+18,1,1,8,0.25,2,0.0,0,0
0x0155d9e1e729fac583413952d6c4040c8d385584,230,0,0.0,1,0,0,0,0,1,1.158216299357468e+18,0.0,0.0,0.0,1.158216299357468e+18,1.158216299357468e+18,1,1,1,1.0,1,0.0,0,0
0x015644fd4f3a0fcef6cc22e25e846a6481777303,237,0,0.03159635577229307,2,0,0,0,0,2,9896342011517316.0,0.0,0.0,0.0,4948171005758658.0,9896342010491162.0,2,1,7,0.2857142857142857,2,0.0,0,0
0x0156f97eb31a8fd1bd26b19741256e77dca29305,250,0,0.06564728731833394,3,0,0,0,0,3,1.0715150940104867e+21,0.0,0.0,0.0,3.5717169800349555e+20,1.0567364952434867e+21,2,1,15,0.2,3,0.0,0,0
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,230,0,0.0,1,0,0,0,0,1,90164.03728732366,0.0,0.0,0.0,90164.03728732366,90164.03728732366,1,1,1,1.0,1,0.0,0,0
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,230,0,0.0,1,0,0,0,0,1,1083200.8974371771,0.0,0.0,0.0,1083200.8974371771,1083200.8974371771,1,1,1,1.0,1,0.0,0,0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,212,0,0.12571597823123548,2,1,2,1,0,6,4.937732282123894e+19,5.619790776887987e+19,4.937732616376847e+19,1.000000067693616,3.5191744087127855e+19,5.619790776887987e+19,3,4,3,2.0,2,1.4142135623730951,1,0
0x015ac33ae866f442ee65b6e0f658132d30e3c673,226,0,0.01875491442748779,1,0,0,0,0,1,5.1371852882424653e+20,0.0,0.0,0.0,5.1371852882424653e+20,5.1371852882424653e+20,1,1,1,1.0,1,0.0,0,0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,214,0,0.11615752709107448,1,1,1,1,0,4,1.6282255797000012e+21,744342462.4437994,1.6282255797000012e+21,1.0,8.141127898503727e+20,1.6282255797000012e+21,2,4,1,4.0,1,0.0,1,0
0x015befb758090caf23caf09dcdc107426bb1f07b,216,0,0.2317018698836908,6,3,6,3,0,18,4974485240.01945,1954611035.6439915,4974487350.911341,1.0000004243437841,769899788.3486106,1006624814.6507087,1,4,1,18.0,1,0.0,1,0
0x015c03bc4c9aa817a6a6759552b809ff54890f19,230,0,0.0,1,0,0,0,0,1,1011340.2976653322,0.0,0.0,0.0,1011340.2976653322,1011340.2976653322,1,1,1,1.0,1,0.0,0,0
0x015c78dd45b469a2ae94c93b426d283c2ee42849,228,0,0.020600102096621276,1,1,0,0,0,2,2.97446104800001e+16,4957435080000017.0,0.0,0.0,1.7351022780000058e+16,2.97446104800001e+16,1,2,1,2.0,1,0.0,0,0
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,230,0,0.0,1,0,0,0,0,1,1108853.5890870474,0.0,0.0,0.0,1108853.5890870474,1108853.5890870474,1,1,1,1.0,1,0.0,0,0
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,228,0,0.020600102096621276,1,1,0,0,0,2,1.1365237938343968e+16,5682618957804215.0,0.0,0.0,8523928448074092.0,1.1365237938343968e+16,1,2,1,2.0,1,0.0,0,0
0x015fe88d0d4787574aaf5af64726252484365338,254,0,0.24673073761607675,4,2,3,2,3,14,2.9691549301604266e+19,5.820564656727966e+18,5.863559087133612e+18,0.1974824226102879,3.2744809482074107e+18,1.200115875268628e+19,4,5,32,0.4375,4,2.3804761428476167,0,0
0x016005883a46adc829445c752df6e957dec2c7fa,230,0,0.0,1,0,0,0,0,1,1.1217301567742639e+18,0.0,0.0,0.0,1.1217301567742639e+18,1.1217301567742639e+18,1,1,1,1.0,1,0.0,0,0
0x0160afff7a7a824429a8202995d03239d2d418fa,303,0,0.504230476091286,93,57,11,26,0,187,4.734761022377419e+23,1.5487703930207344e+22,1.1155143268136177e+23,0.23560097786170747,3.2509819920559526e+21,6.0477629292300055e+22,6,4,69,2.710144927536232,54,2.839831000572026,1,0
0x01615d8d53eb9aafcda15853286fdf8259368a68,208,0,0.13169352363183787,0,0,1,1,0,2,0.0,0.0,1.8667199944279949e+22,0.0,1.3229917232169975e+22,1.8667199944279949e+22,2,2,1,2.0,1,0.0,0,0
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,198,0,0.23972069018206363,3,2,4,1,0,10,1.600878130515086e+22,11758680547.322273,1.5935703054847568e+22,0.995435114709214,3.194448436002192e+21,1.5935703054835023e+22,2,4,1,10.0,2,2.8284271247461903,1,0
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,425,0,0.1370624691693756,2,0,0,0,0,2,5.123944286027967e+19,0.0,0.0,0.0,2.5619721430139834e+19,5.123944286027817e+19,2,1,95,0.021052631578947368,2,0.0,0,0
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,226,0,0.03051780162619016,1,1,0,0,0,2,6.249231376506415e+16,4990010930433909.0,0.0,0.0,3.374116234774903e+16,6.249231376506415e+16,2,2,1,2.0,1,0.0,0,0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,228,0,0.020600102096621276,1,1,0,0,0,2,1.1414944394995674e+16,2282988878999135.0,0.0,0.0,6848966636997404.0,1.1414944394995674e+16,1,2,1,2.0,1,0.0,0,0
0x01663114bff8c87677c61a4a20e62339cb15e58d,340,0,0.19332551043797513,23,6,8,3,0,40,1.6694814829820667e+21,1.1643089919962587e+21,7.93037083377881e+20,0.4750199936098361,9.362306758093357e+19,4.109198957749326e+20,7,4,64,0.625,16,1.7511900715418263,1,0
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,170,0,0.5024489731645905,14,10,3,1,0,28,5.9378168241257447e+23,2.1856002717804405e+23,4.30342183426842e+23,0.7247481627899552,4.9908401026770175e+22,2.7229821655994167e+23,3,4,13,2.1538461538461537,6,3.8815804341359033,1,0
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,429,0,0.403846017312863,42,19,7,3,0,71,3.320749267629608e+22,1.2039450960754033e+22,28715215221.038567,8.647209682752063e-13,6.372808962972516e+20,1.0947346747677286e+22,7,4,119,0.5966386554621849,21,4.2246442510132205,0,0
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,230,0,0.0,1,0,0,0,0,1,2.730540146991724e+16,0.0,0.0,0.0,2.730540146991724e+16,2.730540146991724e+16,1,1,1,1.0,1,0.0,0,0
0x01680c4acff13811644c8ccb03227bd47d3fc208,226,0,0.03051780162619016,1,1,0,0,0,2,1.5854237614713926e+16,2250.9558575093106,0.0,0.0,7927118807358088.0,1.5854237614713926e+16,2,2,1,2.0,1,0.0,0,0
0x0168459886bd2aa322c18ed0b209887095afcacb,305,0,0.20071661988736098,4,1,6,14,0,25,3.0384878682257097e+21,2.983279381845005e+21,3.082518143191206e+21,1.0144908510005695,4.877570381341796e+20,3.082518143147203e+21,4,4,49,0.5102040816326531,16,0.8920949127381756,0,0
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,230,0,0.0,1,0,0,0,0,1,1.629363621608802e+17,0.0,0.0,0.0,1.629363621608802e+17,1.629363621608802e+17,1,1,1,1.0,1,0.0,0,0
0x0168c572ebc7861f99733d04187609067cb0fcfb,230,0,0.0,1,0,0,0,0,1,1.5442883991432906e+18,0.0,0.0,0.0,1.5442883991432906e+18,1.5442883991432906e+18,1,1,1,1.0,1,0.0,0,0
0x016948e86c3338bb0125ea7889e19b45c5357f26,230,0,0.0,1,0,0,0,0,1,1.1411119068000024e+16,0.0,0.0,0.0,1.1411119068000024e+16,1.1411119068000024e+16,1,1,1,1.0,1,0.0,0,0
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,235,0,0.016969898921015015,2,0,0,0,0,2,2.035050958080458e+18,0.0,0.0,0.0,1.017525479040229e+18,1.0248175168798688e+18,1,1,5,0.4,2,0.0,0,0
0x0169a86594f9de15b8add8d9250913848cbf17a6,240,0,0.016557234428532238,2,0,0,0,0,2,2.2261297272924237e+18,0.0,0.0,0.0,1.1130648636462118e+18,1.211514747887938e+18,1,1,7,0.2857142857142857,2,0.0,0,0
0x016a12805434a815a943c7c7251a483561d63fa3,230,0,0.0,1,0,0,0,0,1,11883.860088766483,0.0,0.0,0.0,11883.860088766483,11883.860088766483,1,1,1,1.0,1,0.0,0,0
0x016a1d022dbdf905526cf9e880c5e43eb13793af,228,0,0.008884385103482915,1,0,0,0,0,1,1.587474680189832e+20,0.0,0.0,0.0,1.587474680189832e+20,1.587474680189832e+20,1,1,1,1.0,1,0.0,0,0
0x016a42b47b051be2946a35fb72774e00a7b8e820,341,0,0.18998476584315563,25,9,3,5,0,42,3.0589013921730627e+21,2.0073833839427715e+21,1.4518020179219332e+21,0.47461550138122105,1.7920153735407724e+20,1.0521866101500027e+21,5,4,65,0.6461538461538462,19,3.629798699169311,1,0
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,225,0,0.03789776007776671,1,1,0,0,0,2,1.0592006367604903e+20,1.4964338684518552e+19,0.0,0.0,6.044220118028379e+19,1.0592006367604903e+20,2,2,1,2.0,1,0.0,0,0
0x016a6738cdf51365f2f5e30c82931553e0a93262,333,0,0.17076364139406713,25,7,2,1,0,35,2.152833563452662e+20,3.0235926993524654e+19,75827242.41502178,3.5222064400283636e-13,7.014836666825502e+18,8.30734020792615e+19,4,4,59,0.5932203389830508,15,1.7182493859684491,1,0
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,276,0,0.16854349786101178,18,6,3,2,0,29,3.1079902192241856e+20,2.349140787697582e+20,2.0562457809025493e+20,0.6615998236364553,3.1450413211576398e+19,1.2826057563995187e+20,2,4,34,0.8529411764705882,15,0.9611501047232549,0,0
0x016d435511a27e309b599e2786429641843ce782,204,0,0.15055845416238559,6,0,1,0,0,7,1.2668352116425574e+19,0.0,1.3764889538564826e+18,0.10865572263907552,2.006405867183151e+18,3.8005738550279045e+18,4,2,2,3.5,2,3.5355339059327378,0,0
0x016d4da7c7cd614cd50149a373873ff090b9782e,228,0,0.020600102096621276,1,1,0,0,0,2,2.2730475876687936e+16,1.1365237938343968e+16,0.0,0.0,1.7047856907515952e+16,2.2730475876687936e+16,1,2,1,2.0,1,0.0,0,0
0x016e9e2497544790d71411911b187cbd26b43458,264,0,0.0753420762014593,4,2,0,0,0,6,223836289546514.7,8640530098490.248,0.0,0.0,38746136607500.82,111918143764737.17,2,2,23,0.2608695652173913,3,1.7320508075688772,0,0
0x016ee55de225b15958c5b2f2cdd8c554621d2639,272,0,0.052021874938526155,2,0,2,0,0,4,2.849034295547744e+19,0.0,2.983374254514065e+19,1.0471528051369046,1.458102137515452e+19,2.983374254511077e+19,2,2,24,0.16666666666666666,3,0.5773502691896257,0,0
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,230,0,0.0,1,0,0,0,0,1,1.0213239063049271e+18,0.0,0.0,0.0,1.0213239063049271e+18,1.0213239063049271e+18,1,1,1,1.0,1,0.0,0,0
0x016fa60107319e33386641ae9002ea59706379d5,229,0,0.2855878329557267,70,0,0,0,0,70,260661922647188.97,0.0,0.0,0.0,3723741752102.6997,10102955253495.256,3,1,22,3.1818181818181817,11,1.9632996344280855,0,0
0x01700929e82848e2ee72fefd6420080e1625607c,219,0,0.05809673105835657,1,0,0,0,0,1,2.1413273385317195e+21,0.0,0.0,0.0,2.1413273385317195e+21,2.1413273385317195e+21,1,1,1,1.0,1,0.0,0,0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,250,0,0.26625046875344077,18,15,9,8,0,50,7.506558640137496e+19,23278382691.77235,29603857187.007282,3.9437322222084225e-10,1.5013117295536753e+18,7.506558637193291e+19,2,4,35,1.4285714285714286,5,9.797958971132712,0,0
0x0170a247571e889d011327477b751f2e42c5baa4,228,0,0.020600102096621276,1,1,0,0,0,2,1426389637335658.8,92715326456563.75,0.0,0.0,759552481896111.2,1426389637335658.8,1,2,1,2.0,1,0.0,0,0
0x0170de25446302e7ff2e3093c6b77350dfd2b643,222,0,0.07176075299071273,2,1,0,1,0,4,1.4597481649062371e+19,960783.6475481166,0.0,0.0,3.649370412266073e+18,7.298740824531186e+18,2,3,1,4.0,1,0.0,0,0
0x01712ca1676c850698bd52ed3973d5cdca71fa67,369,0,0.09446524915348535,1,0,1,0,0,2,1.8834515597324618e+18,0.0,8.085048571230041e+20,429.2676670898027,4.0519415434136827e+20,8.085048571230041e+20,2,2,68,0.029411764705882353,2,0.0,0,0
0x017154d1f2c228765c494da30c018fa48a09e1ad,230,0,0.0,1,0,0,0,0,1,5053074.836147247,0.0,0.0,0.0,5053074.836147247,5053074.836147247,1,1,1,1.0,1,0.0,0,0
0x017184a0829a54746706654e86eb7a6c5cafbf90,234,0,0.12697066471460405,5,3,3,3,0,14,3.849340591649863e+20,3.380404965017559e+19,105203840.79708765,2.733035393784064e-13,2.990986491538374e+19,1.936461535033132e+20,4,4,13,1.0769230769230769,5,1.3038404810405297,1,0
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,230,0,0.0,1,0,0,0,0,1,3.8488730140103956e+18,0.0,0.0,0.0,3.8488730140103956e+18,3.8488730140103956e+18,1,1,1,1.0,1,0.0,0,0
0x0171ed588582d1df472015623dcb426d0a1de431,346,0,0.200844032221312,9,9,1,5,0,24,3.644316866480013e+22,20405165100.93975,8.76827074616001e+21,0.24060121738615833,1.8838099754582194e+21,1.4740320000000024e+22,5,4,67,0.3582089552238806,9,1.8027756377319946,0,0
